Class,Left_Hip_X,Left_Hip_Y,Left_Hip_Z,Right_Hip_X,Right_Hip_Y,Right_Hip_Z,Left_Shoulder_X,Left_Shoulder_Y,Left_Shoulder_Z,Right_Shoulder_X,Right_Shoulder_Y,Right_Shoulder_Z,Nose_X,Nose_Y,Nose_Z
Class2,0.46321401,0.706364751,0.190659091,0.486258924,0.715878367,-0.190306172,0.479041874,0.300775409,0.219430447,0.482944995,0.298410773,-0.358575642,0.50841862,0.116581835,-0.094497286
Class2,0.463125288,0.706465662,0.190662354,0.48631531,0.716094375,-0.190311536,0.479046822,0.30076763,0.219460174,0.482966155,0.298388839,-0.358398497,0.508417189,0.116573364,-0.093959674
Class2,0.463100523,0.706521749,0.190654755,0.486368507,0.716293335,-0.190304562,0.479057789,0.300693452,0.219504684,0.482983947,0.298383087,-0.357959718,0.508418739,0.116556302,-0.093742862
Class2,0.462983221,0.706631303,0.190742299,0.48648259,0.7167238,-0.190395594,0.479025781,0.300666839,0.219415173,0.483027101,0.298377573,-0.357705742,0.508434057,0.116543084,-0.093188539
Class2,0.462906182,0.706742883,0.190803006,0.486560851,0.71706146,-0.190455168,0.47900182,0.300643623,0.219162986,0.483051121,0.298373342,-0.357478023,0.508449316,0.116531767,-0.092920475
Class2,0.462778926,0.707058012,0.191185787,0.486667246,0.717548192,-0.190854698,0.478950322,0.300636739,0.217755064,0.483067304,0.298501194,-0.35804233,0.508406937,0.116522737,-0.093609758
Class2,0.46272245,0.707224429,0.191730648,0.486711234,0.717790306,-0.191410094,0.478928536,0.300626278,0.217658252,0.483077854,0.29855299,-0.358826578,0.508350313,0.116506055,-0.093866728
Class2,0.462589055,0.707233787,0.191748321,0.486761272,0.717813849,-0.191429675,0.478844345,0.300604969,0.21540837,0.483084828,0.298576683,-0.358985692,0.508389771,0.116606884,-0.095459275
Class2,0.462507844,0.707250476,0.191793054,0.486780494,0.717852175,-0.191474527,0.478765815,0.30057925,0.215126336,0.483103216,0.298602521,-0.359121114,0.508413613,0.116664231,-0.095681123
Class2,0.462325305,0.707285762,0.191791341,0.486797512,0.717898548,-0.191472754,0.478733629,0.300570369,0.214537129,0.48311004,0.298570752,-0.35929358,0.508458793,0.116751388,-0.096357584
Class2,0.462218583,0.707313001,0.191790417,0.486812532,0.717922628,-0.191471919,0.478708267,0.300564289,0.214351684,0.4831177,0.298541397,-0.35942179,0.508494735,0.116810828,-0.096842557
Class2,0.462158859,0.707342386,0.192608386,0.486762226,0.717998087,-0.192281023,0.47865504,0.300594658,0.216363519,0.483127326,0.29852879,-0.361320049,0.508685052,0.117081493,-0.096595287
Class2,0.462143958,0.707356989,0.193323985,0.486695975,0.718036056,-0.192982376,0.478631198,0.300624073,0.218505472,0.483133465,0.298521578,-0.362808257,0.508792222,0.117226303,-0.096268922
Class2,0.462130547,0.70738405,0.193800703,0.486629963,0.718061149,-0.193454653,0.478621691,0.300661922,0.220698744,0.483126462,0.298474431,-0.363813043,0.509147286,0.117398314,-0.095961712
Class2,0.46211946,0.707407296,0.194128782,0.486588001,0.718088984,-0.193778455,0.478613049,0.300699204,0.221785441,0.483125776,0.298446685,-0.364432335,0.50944829,0.117571197,-0.095720179
Class2,0.462093711,0.707435966,0.194118083,0.486546159,0.718096495,-0.193766341,0.478588283,0.300820231,0.221818522,0.483109951,0.298440367,-0.36436525,0.509991109,0.11800129,-0.095469251
Class2,0.462089986,0.707447886,0.194113806,0.486506373,0.718104899,-0.193761677,0.478580564,0.300913662,0.222055703,0.483076483,0.298431426,-0.364344746,0.510307968,0.118230149,-0.095149435
Class2,0.462037176,0.7073856,0.193981886,0.486194789,0.718082488,-0.193625793,0.47854203,0.300848305,0.220944062,0.483027905,0.29833585,-0.365627706,0.511307538,0.118432373,-0.095963813
Class2,0.461975932,0.707334399,0.193895549,0.486053586,0.718046308,-0.193537802,0.478484571,0.300796717,0.220002487,0.482994884,0.298244387,-0.366496235,0.511996925,0.118636414,-0.09657374
Class2,0.4619807,0.707339525,0.192344099,0.48592025,0.71809876,-0.191980496,0.478476554,0.300805897,0.219005793,0.482831687,0.298290312,-0.365814537,0.512858689,0.118898466,-0.096469767
Class2,0.461985946,0.707342148,0.191458017,0.485812157,0.718133211,-0.191089705,0.478469402,0.300809354,0.218364581,0.482716441,0.298332989,-0.365436763,0.513372958,0.119031712,-0.096409321
Class2,0.461890101,0.707351744,0.191139162,0.485512584,0.718226612,-0.190789133,0.478489131,0.300905198,0.216504529,0.482461005,0.298475236,-0.365026951,0.514293671,0.119244196,-0.096656948
Class2,0.461875558,0.707355678,0.190474182,0.485324711,0.7182796,-0.190132588,0.478518903,0.301006317,0.215449139,0.482275218,0.298560858,-0.364699066,0.514913738,0.119544715,-0.096672706
Class2,0.4611862,0.707440376,0.190546304,0.485161722,0.718481541,-0.190227583,0.478348643,0.301100284,0.214881316,0.482266843,0.298682541,-0.364643484,0.515585423,0.119597636,-0.097284548
Class2,0.460853666,0.707487643,0.190495983,0.485065669,0.718620837,-0.190184325,0.478316247,0.301126808,0.21457313,0.482261389,0.298746943,-0.364524692,0.51600045,0.119640552,-0.097281344
Class2,0.460795313,0.707448184,0.189330488,0.484887213,0.718681276,-0.189020604,0.478126496,0.30107826,0.209083736,0.482258111,0.298810661,-0.364539087,0.516014516,0.119570829,-0.100551508
Class2,0.46069622,0.707408667,0.188909739,0.484706879,0.718703866,-0.188608244,0.477986425,0.301044047,0.205572411,0.48225221,0.29887262,-0.365079373,0.516016543,0.119494446,-0.103420131
Class2,0.459973782,0.707410812,0.188897386,0.484060764,0.718714833,-0.188601553,0.477471083,0.301026106,0.205004618,0.482248634,0.298882663,-0.365730643,0.516143918,0.119510368,-0.104035459
Class2,0.459549099,0.707449317,0.188817099,0.483745992,0.718738139,-0.188525185,0.477086216,0.301023185,0.204643041,0.482245564,0.298917174,-0.366683125,0.516264856,0.119515538,-0.10416846
Class2,0.458645225,0.707667768,0.18882224,0.483574182,0.718831301,-0.188537732,0.476782143,0.30100584,0.202423155,0.482237905,0.298923612,-0.366890848,0.516383231,0.119545609,-0.108190753
Class2,0.458090186,0.70777446,0.188682988,0.483472675,0.718882501,-0.18842198,0.476582557,0.300990641,0.199338898,0.482234985,0.298942387,-0.366947711,0.51647824,0.119573422,-0.111489274
Class2,0.457415223,0.708026528,0.187856808,0.483403057,0.718931139,-0.187657341,0.476389796,0.300987482,0.194323361,0.482222676,0.298979133,-0.366706997,0.516744792,0.120135628,-0.116999619
Class2,0.456963599,0.708197534,0.186390877,0.483283609,0.718980908,-0.1862472,0.476311535,0.300983667,0.188811168,0.482185066,0.299056083,-0.365293592,0.516823828,0.120464154,-0.123278014
Class2,0.456967354,0.708191633,0.179153278,0.482292265,0.718981922,-0.178941935,0.476394236,0.301074386,0.182938874,0.48213011,0.299649268,-0.358843029,0.517383099,0.12079598,-0.122640394
Class2,0.456987858,0.708112776,0.177787066,0.481457055,0.718890786,-0.177539289,0.476421773,0.301128417,0.184879839,0.482042789,0.299941123,-0.358398438,0.517792165,0.121121138,-0.122213215
Class2,0.45699963,0.708031714,0.176740333,0.48037681,0.718736589,-0.176459745,0.476502955,0.30121696,0.186440274,0.481889367,0.300113767,-0.358347863,0.519186556,0.122074209,-0.117467269
Class2,0.457004726,0.707933426,0.176088363,0.479676366,0.718562663,-0.175785199,0.476518124,0.30128029,0.187410608,0.481800824,0.300243616,-0.358440012,0.520027876,0.122690052,-0.115024738
Class2,0.457722962,0.707936943,0.176493868,0.479481757,0.71858871,-0.176204354,0.477398872,0.301505506,0.188922435,0.481517673,0.301234335,-0.361722529,0.52333039,0.12373133,-0.111695319
Class2,0.458325893,0.708096445,0.17682001,0.479458123,0.71883738,-0.176534638,0.478166193,0.301779479,0.189218596,0.481144458,0.301988989,-0.363308549,0.524590731,0.1240867,-0.111563079
Class2,0.458452225,0.708202899,0.177019522,0.479278117,0.718980849,-0.176720113,0.478563786,0.301975578,0.191886187,0.481132925,0.302116066,-0.365281045,0.526448131,0.124224909,-0.107734561
Class2,0.46231848,0.706362307,0.178802297,0.481327146,0.717819452,-0.178445712,0.483272672,0.301807791,0.20257774,0.487870246,0.301903397,-0.36318332,0.528463423,0.123342246,-0.100501701
Class2,0.464389801,0.705052674,0.181896955,0.482477695,0.717011929,-0.181502327,0.486110032,0.301694512,0.212159112,0.491409212,0.301687449,-0.362310141,0.528411329,0.121599503,-0.095233127
Class2,0.465443105,0.703746974,0.184174195,0.483496279,0.716105759,-0.183767512,0.487521023,0.301531136,0.21530658,0.492761463,0.301294148,-0.361809194,0.528385758,0.12079379,-0.093037382
Class2,0.465366453,0.703174531,0.184714034,0.484499335,0.715780139,-0.184305578,0.487770289,0.301433831,0.214538559,0.493261039,0.300779551,-0.357527405,0.52736485,0.11893855,-0.092056356
Class2,0.465227515,0.702936649,0.185749084,0.485179007,0.715650618,-0.185353473,0.487799227,0.301385403,0.214443505,0.493493259,0.300416082,-0.355323911,0.526349485,0.117619723,-0.092266694
Class2,0.465191215,0.702960432,0.186833203,0.485693991,0.715658307,-0.186446175,0.4876405,0.301378369,0.217592433,0.494066209,0.299958944,-0.353053868,0.525796056,0.116647273,-0.089485571
Class2,0.465158999,0.702955484,0.188039929,0.485852093,0.715653419,-0.187677085,0.48754409,0.301361948,0.217837036,0.494227827,0.299630165,-0.352904052,0.525485337,0.116290919,-0.090117335
Class2,0.465066433,0.703119874,0.190493688,0.486047745,0.715658307,-0.190176576,0.487515837,0.301341891,0.219507679,0.49479574,0.29916662,-0.352965057,0.525193036,0.116148755,-0.090697378
Class2,0.465001971,0.703133345,0.191094786,0.486157358,0.715597034,-0.190804675,0.487605065,0.301300377,0.218841746,0.494922608,0.298939586,-0.353187978,0.524648607,0.116124161,-0.092740528
Class2,0.465129793,0.7031371,0.191320255,0.486156523,0.715527534,-0.191029489,0.487873465,0.301268876,0.218505964,0.495030731,0.298743218,-0.353385985,0.524466276,0.116138488,-0.093529493
Class2,0.465178668,0.703134716,0.191240981,0.48615557,0.715410888,-0.190950364,0.48795113,0.301224291,0.218101695,0.495169938,0.298587441,-0.353568375,0.524423361,0.116151713,-0.093846187
Class2,0.465148807,0.703009307,0.191157863,0.486147523,0.715170383,-0.190866441,0.487943649,0.301131636,0.217746198,0.495209843,0.298438102,-0.352871627,0.524409115,0.116191871,-0.093927875
Class2,0.465103,0.702926159,0.191481501,0.486139387,0.714892685,-0.191229299,0.487922698,0.30107376,0.216800407,0.495207518,0.29818207,-0.353577971,0.524384379,0.116266675,-0.096623696
Class2,0.465077996,0.702772737,0.191535994,0.486142516,0.714621305,-0.191305339,0.487936348,0.301053375,0.214225039,0.495204836,0.298082024,-0.353967339,0.52436775,0.11633376,-0.100002557
Class2,0.465066612,0.702535093,0.191508383,0.486136496,0.714324117,-0.191272348,0.487965614,0.301031142,0.211403131,0.495177478,0.298027933,-0.354078799,0.524347901,0.116423227,-0.101944715
Class2,0.46505937,0.702240944,0.190926969,0.486132324,0.713708818,-0.190721601,0.487879843,0.301004678,0.210455507,0.495154977,0.297917694,-0.353105456,0.524228454,0.116561569,-0.101909228
Class2,0.465047866,0.70216459,0.190451354,0.486161917,0.713468194,-0.190246031,0.48776415,0.300930828,0.210279658,0.495142132,0.297775954,-0.352133095,0.524149776,0.116618335,-0.100762583
Class2,0.465437263,0.701956332,0.189952165,0.486131459,0.712882578,-0.189718217,0.487754196,0.300785035,0.210606262,0.495124161,0.297653168,-0.351413846,0.524125814,0.116669849,-0.097444266
Class2,0.465512186,0.701839209,0.18986702,0.486065924,0.712428212,-0.189628422,0.487745821,0.300653875,0.211876318,0.495109856,0.297545642,-0.350462377,0.524105191,0.116738312,-0.09468548
Class2,0.465507716,0.701837599,0.188849688,0.485795587,0.712196589,-0.188575521,0.487881035,0.300639957,0.211872473,0.495080501,0.297518641,-0.349929154,0.524098635,0.116764523,-0.09351036
Class2,0.46551767,0.701834381,0.188238472,0.485623091,0.711962819,-0.1879455,0.48800984,0.300626218,0.211864442,0.495025784,0.297495753,-0.349631637,0.524091065,0.116778597,-0.093073077
Class2,0.465527177,0.701786876,0.187630013,0.48517859,0.711553633,-0.187305599,0.48813346,0.300620049,0.212893665,0.494969249,0.297470182,-0.349589378,0.524407029,0.11689385,-0.090838477
Class2,0.465532631,0.701744676,0.187096447,0.484740883,0.711140215,-0.186745033,0.488215566,0.300636709,0.213633344,0.494936258,0.297437012,-0.349586457,0.524614155,0.116972595,-0.089638621
Class2,0.465257049,0.701761961,0.187664732,0.484208912,0.71111542,-0.187337399,0.488369405,0.300630897,0.213306904,0.494926512,0.297407746,-0.351675481,0.525555074,0.117038548,-0.091113552
Class2,0.465114623,0.701758087,0.187642187,0.483511269,0.711042583,-0.187310278,0.488484383,0.300629586,0.213123113,0.494973212,0.29739964,-0.352221429,0.526527286,0.117112368,-0.09121047
Class2,0.465007126,0.701806009,0.186556026,0.4835096,0.711035609,-0.186219856,0.488486379,0.300625414,0.211982638,0.495205522,0.297421128,-0.352221847,0.529403925,0.117468283,-0.091286063
Class2,0.46488142,0.701913595,0.185925752,0.48351258,0.711033404,-0.185592949,0.488485932,0.300629646,0.211830229,0.495372772,0.297439754,-0.352196664,0.531007111,0.117831498,-0.091186374
